Geneid,SRR085474,SRR085473,SRR085726,SRR085471,SRR087416,SRR085725
LOC105378026,0,0,0,0,0,0
LOC105378027,0,1,0,1,0,0
LOC105378029,1,0,0,4,6,1
LOC105378030,7,8,4,2,17,1
LOC105378031,2,1,0,0,1,0
LOC105378035,24,5,5,16,8,7
LOC105378036,0,0,0,0,0,0
LOC105378039,0,0,0,0,0,0
LOC105378040,0,0,0,0,0,0
LOC105378043,0,0,0,0,0,0
LOC105378044,0,0,0,1,1,0
LOC105378052,1,0,0,0,0,0
LOC105378054,1,0,0,0,0,0
LOC105378061,0,0,0,0,0,0
LOC105378066,0,0,0,0,0,0
LOC105378067,1,1,0,1,0,0
LOC105378068,0,0,0,0,0,0
LOC105378069,0,0,0,0,0,0
LOC105378071,0,0,1,0,0,0
LOC105378072,0,0,0,0,0,0
LOC105378073,0,0,0,0,0,1
LOC105378075,26,1,46,20,40,19
LOC105378076,1,0,0,0,0,0
LOC105378084,0,0,0,0,0,0
LOC105378085,1,3,5,3,3,4
LOC105378088,0,0,0,1,0,1
LOC105378093,0,0,0,0,0,0
LOC105378094,0,1,0,0,0,0
LOC105378095,0,0,0,0,0,0
LOC105378097,0,0,0,0,0,0
LOC105378098,0,0,0,0,0,0
LOC105378099,4,5,5,5,7,2
LOC105378100,0,0,2,1,1,1
LOC105378102,0,0,1,0,0,0
LOC105378104,0,0,0,0,0,0
LOC105378106,0,1,0,0,1,1
LOC105378109,0,0,0,0,0,0
LOC105378113,0,0,0,0,0,0
LOC105378115,0,1,0,1,0,2
LOC105378116,0,0,0,1,0,0
LOC105378117,0,0,0,0,0,0
LOC105378118,0,0,0,0,0,0
LOC105378118_1,0,0,0,0,0,0
LOC105378120,1,1,2,6,3,1
LOC105378123,0,1,0,0,0,1
LOC105378126,1,0,0,0,0,0
LOC105378127,0,0,0,0,0,0
LOC105378128,0,0,0,0,0,0
LOC105378129,0,0,0,0,0,0
LOC105378130,0,0,0,0,0,0
LOC105378131,1,1,0,0,0,0
LOC105378135,0,0,0,0,0,0
LOC105378137,0,0,0,0,0,0
LOC105378139,0,0,0,0,0,0
LOC105378140,0,1,0,0,0,0
LOC105378141,1,0,0,0,0,0
LOC105378142,0,0,0,0,0,1
LOC105378143,0,0,0,1,0,1
LOC105378144,0,0,0,0,0,0
LOC105378144_1,0,0,0,0,0,0
LOC105378145,0,0,0,0,0,0
LOC105378146,1,0,0,0,1,0
LOC105378146_1,0,0,0,0,0,0
LOC105378148,0,1,0,1,1,0
LOC105378149,0,0,0,0,0,0
LOC105378149_1,0,0,0,0,0,0
LOC105378150,0,1,0,2,2,0
LOC105378153,0,1,0,0,0,0
LOC105378157,0,0,0,0,0,0
LOC105378157_1,0,0,0,0,0,0
LOC105378175,0,0,0,0,0,0
LOC105378177,0,0,0,1,1,0
LOC105378178,0,0,2,0,1,2
LOC105378179,3,3,2,7,3,1
LOC105378180,1,0,0,3,2,0
LOC105378183,0,1,0,0,0,0
LOC105378184,0,0,0,0,0,0
LOC105378184_1,0,0,0,0,0,0
LOC105378193,0,1,0,0,0,0
LOC105378198,0,0,0,0,0,0
LOC105378199,0,0,0,0,0,0
LOC105378199_1,0,0,0,0,0,0
LOC105378204,0,0,0,0,1,0
LOC105378208,0,0,0,0,0,0
LOC105378209,1,0,0,0,0,1
LOC105378210,1,2,0,0,1,0
LOC105378211,0,0,0,0,0,0
LOC105378213,0,0,0,0,0,0
LOC105378214,1,0,0,1,0,2
LOC105378218,4,1,1,1,0,4
LOC105378224,0,0,0,0,1,0
LOC105378225,0,0,0,0,1,0
LOC105378226,0,0,0,0,0,0
LOC105378228,0,0,1,0,2,0
LOC105378230,0,0,0,0,0,0
LOC105378231,18,5,9,14,9,7
LOC105378234,0,0,0,0,0,0
LOC105378236,0,0,0,0,0,0
LOC105378237,2,0,1,1,0,1
LOC105378239,1,0,0,0,2,1
LOC105378240,1,0,0,1,0,0
LOC105378247,0,0,0,0,0,0
LOC105378248,7,6,7,15,6,17
LOC105378250,4,0,2,3,4,1
LOC105378255,0,0,0,0,0,0
LOC105378256,1,0,0,1,0,0
LOC105378258,0,0,0,1,0,2
LOC105378262,0,0,0,0,0,0
LOC105378262_1,0,0,0,0,0,0
LOC105378267,0,0,0,0,0,0
LOC105378267_1,0,0,0,0,0,0
LOC105378268,4,7,22,3,11,8
LOC105378269,0,5,1,0,0,1
LOC105378271,1,0,0,0,0,1
LOC105378275,0,0,0,0,0,0
LOC105378281,93,60,56,86,41,84
LOC105378283,0,0,0,0,0,0
LOC105378283_1,0,0,0,0,0,0
LOC105378286,0,0,0,0,0,0
LOC105378287,0,0,0,1,0,0
LOC105378289,0,0,0,0,0,0
LOC105378291,0,2,0,0,0,0
LOC105378298,0,1,1,1,0,2
LOC105378299,0,0,0,0,0,0
LOC105378302,0,0,0,0,0,0
LOC105378305,3,0,2,0,0,0
LOC105378306,0,0,0,0,0,0
LOC105378307,0,0,0,0,0,0
LOC105378308,0,0,0,0,0,0
LOC105378310,0,0,0,0,0,0
LOC105378311,0,0,0,0,0,0
LOC105378313,2,0,0,0,0,0
LOC105378314,0,0,0,0,0,0
LOC105378316,0,0,0,0,0,1
LOC105378318,1,0,2,1,0,0
LOC105378319,0,0,0,0,0,0
LOC105378323,0,0,0,0,0,0
LOC105378327,0,0,0,0,0,1
LOC105378328,0,0,0,0,0,0
LOC105378329,1,0,1,0,0,0
LOC105378333,0,0,0,1,0,0
LOC105378335,0,0,1,0,0,0
LOC105378336,0,0,0,1,1,2
LOC105378337,0,0,0,0,0,0
LOC105378339,0,1,0,0,0,1
LOC105378340,0,0,0,0,0,0
LOC105378342,0,0,0,0,0,0
LOC105378345,1,6,8,0,8,13
LOC105378347,0,0,0,0,0,0
LOC105378350,0,1,0,0,1,1
LOC105378351,0,0,0,0,0,0
LOC105378353,1,1,0,3,0,0
LOC105378355,8,0,2,1,3,2
LOC105378356,0,0,0,0,0,0
LOC105378358,3,1,1,1,2,5
LOC105378367,0,2,1,1,1,0
LOC105378372,0,0,1,1,0,1
LOC105378375,3,5,5,3,3,2
LOC105378378,6,5,9,9,11,6
LOC105378379,0,0,0,0,0,0
LOC105378383,6,5,1,13,2,5
LOC105378387,0,1,0,0,0,0
LOC105378390,1,0,2,2,1,0
LOC105378392,0,0,0,0,0,0
LOC105378393,1,0,0,0,0,0
LOC105378394,0,0,0,0,0,0
LOC105378396,0,0,0,0,0,0
LOC105378398,0,0,0,0,0,0
LOC105378399,0,0,0,0,0,0
LOC105378400,0,0,0,0,0,0
LOC105378401,0,0,0,0,0,0
LOC105378402,0,0,0,0,0,0
LOC105378403,0,0,0,0,0,0
LOC105378404,3,8,12,6,20,2
LOC105378406,0,0,1,0,1,0
LOC105378407,0,0,1,0,1,0
LOC105378408,2,1,1,3,4,1
LOC105378409,0,1,0,0,0,1
LOC105378410,0,0,0,0,0,2
LOC105378412,0,0,0,0,0,0
LOC105378414,0,0,0,1,0,0
LOC105378415,0,0,0,0,0,0
LOC105378416,0,0,0,0,1,0
LOC105378418,1,0,0,0,0,0
LOC105378419,5,1,1,5,0,3
LOC105378424,0,0,0,0,0,0
LOC105378426,0,0,0,0,0,0
LOC105378429,0,0,0,1,0,0
LOC105378430,0,0,0,0,0,0
LOC105378433,11,7,11,14,10,5
LOC105378436,0,0,0,0,0,0
LOC105378437,14,19,13,7,16,23
LOC105378438,1,0,0,2,0,3
LOC105378443,5,1,1,6,2,3
LOC105378447,0,2,1,0,2,3
LOC105378448,1,1,1,2,1,0
LOC105378449,3,0,1,0,0,0
LOC105378450,0,0,0,2,2,0
LOC105378453,8,6,5,3,5,7
LOC105378457,0,0,0,0,0,0
LOC105378458,1,0,0,0,0,0
LOC105378460,11,4,14,8,12,13
LOC105378464,0,0,0,0,0,0
LOC105378465,0,0,0,0,0,0
LOC105378466,0,0,0,0,0,0
LOC105378467,0,0,0,0,0,0
LOC105378468,0,0,0,0,0,0
LOC105378469,0,0,0,0,0,0
LOC105378472,0,0,0,0,0,0
LOC105378473,2,0,1,0,2,0
LOC105378474,0,0,0,0,0,0
LOC105378475,0,0,0,0,0,0
LOC105378476,0,0,0,0,0,0
LOC105378477,0,0,0,0,0,0
LOC105378479,0,0,1,0,2,0
LOC105378480,12,1,10,12,19,15
LOC105378482,0,0,0,0,0,2
LOC105378483,0,0,0,0,0,0
LOC105378484,0,1,0,0,0,0
LOC105378485,0,0,0,0,0,0
LOC105378490,0,0,0,0,0,1
LOC105378492,0,0,0,1,0,0
LOC105378493,0,0,0,0,0,0
LOC105378494,1,1,3,1,2,0
LOC105378496,0,0,0,0,0,0
LOC105378497,0,0,0,1,0,0
LOC105378498,0,0,0,0,0,0
LOC105378498_1,0,0,0,0,0,0
LOC105378502,0,0,0,0,0,0
LOC105378504,0,0,0,0,0,0
LOC105378507,0,0,0,0,0,0
LOC105378511,0,0,0,2,0,2
LOC105378512,20,1,6,13,6,16
LOC105378513,1,0,1,1,0,1
LOC105378515,0,0,0,0,0,1
LOC105378519,0,0,0,1,0,0
LOC105378520,1,2,0,0,0,1
LOC105378521,0,0,0,0,0,0
LOC105378522,0,0,1,0,0,0
LOC105378523,0,0,0,1,0,0
LOC105378525,15,12,10,21,14,11
LOC105378530,0,0,0,0,0,0
LOC105378532,1,1,6,3,2,2
LOC105378533,0,0,0,0,0,0
LOC105378534,0,0,0,0,0,0
LOC105378536,0,0,0,0,0,0
LOC105378536_1,0,0,0,0,0,0
LOC105378541,0,0,0,0,0,0
LOC105378542,0,0,0,0,0,0
LOC105378543,0,0,0,0,1,0
LOC105378544,0,0,0,0,0,0
LOC105378545,0,0,0,0,0,0
LOC105378548,2,1,0,0,0,1
LOC105378549,1,0,0,1,0,0
LOC105378550,13,15,26,14,23,15
LOC105378551,0,0,2,2,5,1
LOC105378552,1,0,1,0,0,0
LOC105378554,2,0,1,0,0,4
LOC105378555,0,0,0,0,0,0
LOC105378556,0,0,0,0,0,0
LOC105378557,0,0,0,0,0,0
LOC105378560,0,0,1,0,0,0
LOC105378561,10,7,6,15,7,10
LOC105378562,0,0,0,0,0,0
LOC105378563,0,1,1,2,2,1
LOC105378565,0,0,0,0,0,0
LOC105378566,0,0,0,0,0,0
LOC105378569,1,1,0,0,0,2
LOC105378571,3,2,6,1,11,1
LOC105378572,0,0,0,0,0,0
LOC105378573,4,1,2,2,7,5
LOC105378574,2,2,2,5,6,5
LOC105378575,7,1,5,3,8,9
LOC105378577,0,0,1,0,1,1
LOC105378586,10,1,3,7,8,11
LOC105378589,28,1,11,28,16,195
LOC105378590,0,0,0,0,1,1
LOC105378593,4,6,2,4,7,4
LOC105378598,0,0,0,0,0,0
LOC105378598_1,0,0,0,0,0,0
LOC105378599,0,0,0,0,0,0
LOC105378599_1,0,0,0,0,0,0
LOC105378600,0,0,0,0,0,0
LOC105378600_1,0,0,0,0,0,0
LOC105378601,0,0,0,0,0,0
LOC105378601_1,0,0,0,0,0,0
LOC105378602,0,0,0,0,0,0
LOC105378602_1,0,0,0,0,0,0
LOC105378604,9,3,21,7,9,11
LOC105378605,3,2,4,4,3,2
LOC105378606,1,3,7,1,3,2
LOC105378608,0,0,0,0,0,0
LOC105378612,0,0,0,0,0,0
LOC105378615,0,0,0,0,0,0
LOC105378617,0,0,0,1,0,0
LOC105378618,0,0,0,0,0,0
LOC105378620,3,3,3,1,2,3
LOC105378621,0,0,0,0,0,0
LOC105378623,0,1,0,0,0,0
LOC105378625,2,0,0,0,1,0
LOC105378626,0,0,0,1,1,4
LOC105378629,8,2,0,5,0,6
LOC105378631,4,3,0,1,3,1
LOC105378632,0,0,0,1,0,0
LOC105378635,0,0,0,1,0,0
LOC105378639,0,0,0,0,0,0
LOC105378641,1,0,0,0,0,0
LOC105378642,7,1,1,3,2,2
LOC105378644,2,1,4,0,8,1
LOC105378646,0,1,0,1,0,0
LOC105378647,2,0,1,1,1,0
LOC105378648,1,0,0,0,0,1
LOC105378649,0,0,0,0,0,0
LOC105378650,0,0,0,0,0,1
LOC105378651,1,2,2,4,6,3
LOC105378654,3,1,0,1,2,4
LOC105378657,3,1,1,6,5,8
LOC105378658,0,0,0,0,0,0
LOC105378660,0,0,0,0,0,0
LOC105378662,0,1,5,7,4,2
LOC105378667,1,0,1,1,0,0
LOC105378669,1,0,2,1,0,1
LOC105378671,0,0,0,0,1,0
LOC105378673,0,0,1,0,0,0
LOC105378675,16,3,6,12,17,5
LOC105378676,0,0,0,0,0,1
LOC105378678,1,2,0,0,0,0
LOC105378685,0,0,0,0,0,1
LOC105378690,1,0,1,0,5,3
LOC105378691,1,0,0,0,0,0
LOC105378693,0,0,1,0,0,0
LOC105378694,1,0,1,3,2,0
LOC105378697,1,0,0,0,1,0
LOC105378698,0,0,0,1,0,1
LOC105378699,0,0,0,0,0,0
LOC105378706,0,0,0,0,0,0
LOC105378708,0,0,0,0,0,0
LOC105378709,0,0,0,0,0,0
LOC105378710,0,0,0,0,0,0
LOC105378711,0,0,0,0,0,0
LOC105378714,1,0,0,1,0,0
LOC105378719,0,0,0,0,0,0
LOC105378723,2,1,0,1,2,0
LOC105378724,0,0,0,0,0,0
LOC105378726,2,2,5,4,1,1
LOC105378728,14,6,6,10,6,12
LOC105378731,2,0,2,3,2,3
LOC105378733,0,0,0,0,0,0
LOC105378735,0,0,0,0,0,0
LOC105378736,0,0,0,0,1,0
LOC105378737,0,0,0,0,1,0
LOC105378740,0,0,0,1,0,0
LOC105378741,0,0,0,0,0,0
LOC105378746,1,0,0,0,0,0
LOC105378747,0,2,0,0,0,2
LOC105378748,2,1,1,1,1,4
LOC105378751,2,1,0,6,2,2
LOC105378758,2,1,1,1,1,1
LOC105378761,0,0,0,0,0,0
LOC105378764,1,0,0,1,0,0
LOC105378766,2,11,8,0,16,4
LOC105378768,0,0,0,1,0,1
LOC105378770,0,0,0,0,0,0
LOC105378771,0,0,0,0,0,0
LOC105378772,0,0,0,0,0,0
LOC105378773,0,0,0,0,0,0
LOC105378774,0,0,0,0,0,0
LOC105378776,0,0,0,0,0,0
LOC105378780,0,0,0,0,0,0
LOC105378781,0,0,0,0,0,0
LOC105378782,3,1,1,0,0,1
LOC105378783,0,0,0,0,1,0
LOC105378787,0,0,0,0,0,0
LOC105378789,0,0,0,0,0,0
LOC105378793,0,0,0,0,0,0
LOC105378794,0,0,0,0,0,0
LOC105378795,0,0,0,0,0,1
LOC105378796,0,0,0,0,0,0
LOC105378797,23,13,15,18,13,20
LOC105378798,1,0,0,0,1,2
LOC105378801,0,0,0,0,0,0
LOC105378802,0,0,0,0,0,0
LOC105378806,0,0,0,0,0,0
LOC105378807,0,0,0,0,0,0
LOC105378808,16,5,19,11,32,30
LOC105378810,0,0,0,0,0,0
LOC105378811,0,0,0,0,0,0
LOC105378812,0,0,0,0,0,0
LOC105378813,0,0,0,0,0,0
LOC105378814,0,0,0,0,0,0
LOC105378816,1,0,0,0,0,0
LOC105378819,5,2,1,3,2,1
LOC105378821,0,0,0,0,0,0
LOC105378823,0,1,0,0,0,0
LOC105378825,1,1,4,0,1,1
LOC105378826,1,0,0,0,0,0
LOC105378827,0,0,0,0,0,0
LOC105378831,0,0,0,0,0,0
LOC105378833,3,2,2,0,1,2
LOC105378834,0,0,0,0,0,1
LOC105378835,0,0,0,0,0,0
LOC105378836,0,0,1,0,2,0
LOC105378838,0,0,0,0,0,0
LOC105378839,4,10,32,11,28,8
LOC105378841,1,0,1,1,1,1
LOC105378842,2,3,4,1,7,3
LOC105378844,0,0,0,0,0,0
LOC105378847,1,1,4,4,1,0
LOC105378848,0,0,0,0,0,0
LOC105378849,0,0,0,0,0,0
LOC105378850,1,0,0,1,0,3
LOC105378851,0,0,0,0,0,0
LOC105378856,2,0,1,1,1,1
LOC105378858,0,1,0,0,0,0
LOC105378861,0,0,0,1,0,0
LOC105378863,3,0,0,1,1,1
LOC105378864,0,0,0,0,0,0
LOC105378866,2,0,0,1,0,1
LOC105378867,1,0,0,4,3,0
LOC105378874,0,0,0,0,0,0
LOC105378878,0,0,0,0,0,0
LOC105378879,0,0,0,0,0,0
LOC105378880,0,0,0,0,0,0
LOC105378881,0,0,0,0,0,0
LOC105378882,0,0,0,0,0,0
LOC105378883,0,0,0,0,0,0
LOC105378885,0,0,0,0,0,0
LOC105378886,0,0,0,0,0,1
LOC105378887,0,0,0,0,0,0
LOC105378888,0,0,0,0,0,0
LOC105378890,0,0,0,0,0,0
LOC105378891,1,3,0,0,0,0
LOC105378893,0,0,0,0,1,0
LOC105378895,0,0,0,0,0,0
LOC105378898,0,0,0,0,0,0
LOC105378899,0,0,0,0,0,0
LOC105378901,0,0,0,0,1,0
LOC105378903,0,0,0,0,0,0
LOC105378904,1,0,0,1,0,1
LOC105378906,1,0,0,0,1,0
LOC105378911,2,0,0,2,1,1
LOC105378914,0,0,0,1,1,1
LOC105378915,0,0,0,0,0,0
LOC105378918,0,0,0,0,0,0
LOC105378919,0,0,0,0,0,0
LOC105378920,0,1,1,1,0,0
LOC105378924,0,0,0,0,0,0
LOC105378925,0,0,3,3,4,1
LOC105378926,0,0,0,0,0,0
LOC105378927,0,0,0,0,0,0
LOC105378929,0,0,0,0,0,0
LOC105378930,0,0,0,0,0,0
LOC105378933,0,0,0,0,0,0
LOC105378935,1,1,1,0,5,1
LOC105378937,2,0,0,1,0,0
LOC105378944,0,0,0,0,0,0
LOC105378947,0,0,0,0,0,0
LOC105378948,2,1,9,3,17,2
LOC105378956,6,3,3,5,3,2
LOC105378959,0,0,0,0,0,0
LOC105378961,0,0,0,0,0,0
LOC105378962,0,0,0,0,0,0
LOC105378965,0,0,0,0,0,0
LOC105378969,5,0,2,6,3,7
LOC105378971,0,0,0,0,0,0
LOC105378976,0,0,0,0,0,0
LOC105378977,0,0,0,0,0,0
LOC105378979,0,0,0,0,0,0
LOC105378980,0,0,0,0,0,0
LOC105378983,0,0,0,0,0,0
LOC105378984,0,0,0,0,0,0
LOC105378988,2,4,2,4,13,4
LOC105378993,0,0,0,0,0,0
LOC105378994,1,1,1,1,0,0
LOC105378995,0,1,2,0,0,0
LOC105378997,5,1,4,3,3,2
LOC105378998,0,0,0,0,0,0
LOC105378999,0,0,0,0,0,0
LOC105379002,0,0,0,1,0,0
LOC105379003,3,0,0,1,0,0
LOC105379004,0,0,0,0,0,0
LOC105379007,0,0,0,0,0,0
LOC105379010,0,0,0,0,0,0
LOC105379011,2,1,3,0,6,0
LOC105379012,0,0,0,0,0,0
LOC105379013,1,4,4,2,7,0
LOC105379015,0,3,1,0,0,0
LOC105379016,0,0,0,0,0,0
LOC105379020,0,0,0,0,0,0
LOC105379021,0,0,0,0,0,0
LOC105379023,0,0,0,0,0,0
LOC105379023_1,0,0,0,0,0,0
LOC105379025,0,0,0,0,0,0
LOC105379025_1,0,0,0,0,0,0
LOC105379025_2,0,0,0,0,0,0
LOC105379025_3,0,0,0,0,0,0
LOC105379027,0,0,0,0,0,0
LOC105379028,18,18,20,17,19,22
LOC105379030,0,0,0,0,0,0
LOC105379031,2,2,7,1,4,4
LOC105379034,0,0,1,1,0,0
LOC105379035,0,0,0,0,0,0
LOC105379039,0,0,0,1,0,0
LOC105379040,0,0,1,0,0,0
LOC105379042,0,0,0,0,0,0
LOC105379047,0,0,0,0,0,0
LOC105379048,0,0,0,0,0,0
LOC105379050,0,0,0,1,0,0
LOC105379051,0,0,0,0,0,0
LOC105379052,7,0,1,5,2,4
LOC105379053,1,1,2,0,3,1
LOC105379059,3,0,2,2,0,1
LOC105379061,0,0,0,0,0,0
LOC105379062,0,0,0,0,0,0
LOC105379063,0,0,0,0,0,0
LOC105379064,1,0,0,0,1,0
LOC105379065,0,0,0,0,0,0
LOC105379066,0,0,0,0,1,0
LOC105379070,0,1,0,0,0,0
LOC105379073,0,0,0,0,0,0
LOC105379074,0,0,0,0,0,0
LOC105379077,1,0,0,1,0,0
LOC105379078,0,0,0,0,0,0
LOC105379080,6,3,5,6,5,6
LOC105379082,19,0,6,13,3,8
LOC105379083,0,0,0,0,0,0
LOC105379085,0,0,0,0,3,0
LOC105379085_1,0,0,0,0,0,1
LOC105379087,1,0,0,0,0,2
LOC105379089,0,0,0,0,0,0
LOC105379090,0,0,1,0,1,1
LOC105379091,1,1,0,0,2,0
LOC105379096,0,0,0,0,0,0
LOC105379099,0,1,0,0,0,0
LOC105379100,0,0,0,2,0,0
LOC105379101,0,0,0,1,0,0
LOC105379102,0,0,0,0,0,0
LOC105379104,0,0,0,0,0,0
LOC105379105,0,0,1,0,0,0
LOC105379107,0,0,0,0,0,1
LOC105379109,0,0,0,0,0,0
LOC105379110,0,0,0,0,0,0
LOC105379114,0,0,0,1,2,0
LOC105379117,2,0,0,1,1,0
LOC105379119,0,0,0,0,0,0
LOC105379121,0,0,0,0,0,0
LOC105379122,0,0,0,0,0,0
LOC105379123,7,2,1,6,2,3
LOC105379126,0,0,0,0,0,0
LOC105379127,0,0,1,1,0,0
LOC105379129,0,0,1,0,0,0
LOC105379130,1,0,1,3,2,0
LOC105379133,1,0,0,4,0,5
LOC105379134,0,0,0,0,0,0
LOC105379135,0,0,0,0,0,0
LOC105379136,0,0,0,0,0,0
LOC105379137,0,0,0,0,0,0
LOC105379138,0,0,0,0,0,0
LOC105379139,0,0,0,0,0,0
LOC105379144,0,0,0,0,1,0
LOC105379147,0,0,0,0,0,0
LOC105379148,0,0,0,0,0,0
LOC105379149,0,0,0,0,0,0
LOC105379150,0,0,0,0,0,0
LOC105379151,0,0,1,0,0,0
LOC105379154,4,1,3,6,4,5
LOC105379155,0,0,0,0,0,0
LOC105379156,0,0,0,0,0,0
LOC105379157,0,0,0,0,0,0
LOC105379158,0,0,0,0,0,0
LOC105379162,0,0,0,0,0,0
LOC105379163,1,2,1,1,3,2
LOC105379164,0,0,1,0,0,1
LOC105379167,0,0,0,0,0,0
LOC105379168,0,0,0,0,0,0
LOC105379169,0,0,1,0,1,1
LOC105379171,0,0,0,0,1,0
LOC105379172,0,0,0,0,0,0
LOC105379173,8,14,4,12,14,13
LOC105379174,1,0,0,0,0,0
LOC105379176,1,0,0,0,0,0
LOC105379178,1,0,0,0,1,0
LOC105379182,0,0,0,0,0,1
LOC105379183,1,0,1,0,0,0
LOC105379189,0,0,0,0,0,1
LOC105379192,0,0,0,0,0,0
LOC105379193,0,0,0,0,0,0
LOC105379198,1,3,2,2,2,1
LOC105379199,8,1,2,2,2,4
LOC105379203,0,0,0,0,0,0
LOC105379203_1,0,0,0,0,0,0
LOC105379205,0,0,0,0,0,0
LOC105379207,0,0,0,0,0,0
LOC105379208,0,0,0,0,0,0
LOC105379216,0,0,0,0,0,0
LOC105379222,0,0,0,0,0,0
LOC105379222_1,0,0,0,0,0,0
LOC105379224,0,0,0,0,0,0
LOC105379224_1,0,0,0,0,0,0
LOC105379225,0,0,0,0,0,0
LOC105379225_1,0,0,0,0,0,0
LOC105379227,0,0,0,0,0,0
LOC105379227_1,0,0,0,0,0,0
LOC105379228,0,0,0,0,0,0
LOC105379228_1,0,0,0,0,0,0
LOC105379230,0,0,0,0,0,0
LOC105379230_1,0,0,0,0,0,0
LOC105379231,0,0,0,0,0,0
LOC105379231_1,0,0,0,0,0,0
LOC105379235,0,0,0,0,0,0
LOC105379235_1,0,0,0,0,1,0
LOC105379237,0,0,0,0,0,0
LOC105379237_1,0,0,0,0,0,0
LOC105379241,0,0,0,0,0,0
LOC105379241_1,0,0,0,0,0,0
LOC105379242,0,0,0,0,0,0
LOC105379242_1,0,0,0,0,0,0
LOC105379243,0,0,0,0,0,0
LOC105379243_1,0,0,0,0,0,0
LOC105379244,0,0,0,0,0,0
LOC105379244_1,0,0,0,0,0,0
LOC105379245,0,0,0,0,0,0
LOC105379245_1,0,0,0,0,0,0
LOC105379246,0,0,0,0,0,0
LOC105379246_1,0,0,0,0,0,0
LOC105379249,0,0,0,0,0,0
LOC105379252,0,0,0,0,0,0
LOC105379257,0,0,0,0,0,0
LOC105379263,0,0,0,0,0,0
LOC105379264,0,0,0,0,0,0
LOC105379264_1,0,0,0,0,0,0
LOC105379265,0,0,0,0,0,0
LOC105379265_1,0,0,0,0,0,0
LOC105379266,0,0,0,0,0,0
LOC105379266_1,0,0,0,0,0,0
LOC105379267,0,0,0,0,0,0
LOC105379267_1,0,0,0,0,0,0
LOC105379271,0,0,0,0,0,0
LOC105379272,0,0,0,0,0,0
LOC105379273,0,0,0,0,0,0
LOC105379274,3,3,5,4,6,8
LOC105379275,0,0,0,0,0,0
LOC105379278,0,0,0,0,0,0
LOC105379279,1,0,0,1,0,0
LOC105379280,0,0,0,0,0,2
LOC105379281,0,0,0,0,0,0
LOC105379283,1,0,1,0,0,0
LOC105379289,0,0,0,0,0,0
LOC105379289_1,0,0,0,0,0,0
LOC105379292,0,0,0,0,0,0
LOC105379297,0,0,0,0,0,0
LOC105379300,0,0,0,0,0,0
LOC105379301,0,0,0,0,0,0
LOC105379303,1,0,1,0,2,1
LOC105379306,0,0,0,0,0,0
LOC105379309,0,0,0,0,0,0
LOC105379311,0,0,0,0,0,0
LOC105379312,0,0,0,0,0,0
LOC105379314,0,0,0,0,0,0
LOC105379315,11,1,21,14,22,17
LOC105379316,12,0,19,8,28,11
LOC105379321,6,5,17,15,11,9
LOC105379325,0,1,0,0,1,0
LOC105379327,0,0,0,0,0,0
LOC105379328,0,0,0,0,1,0
LOC105379329,0,0,0,0,0,0
LOC105379330,0,0,0,0,0,0
LOC105379331,0,0,0,1,1,0
LOC105379332,0,0,0,0,0,2
LOC105379333,0,0,0,0,0,0
LOC105379335,0,1,1,2,0,1
LOC105379336,4,0,2,0,0,1
LOC105379339,0,0,0,0,0,0
LOC105379340,0,0,0,1,0,1
LOC105379342,0,0,0,0,0,0
LOC105379343,1,0,0,2,0,1
LOC105379346,9,9,20,13,34,8
LOC105379349,0,0,0,0,0,0
LOC105379350,0,0,0,0,0,0
LOC105379352,0,0,0,0,0,0
LOC105379354,0,0,0,0,0,0
LOC105379355,4,1,3,1,1,4
LOC105379356,1,0,0,1,1,1
LOC105379357,0,0,0,0,0,0
LOC105379358,1,4,5,2,6,0
LOC105379360,0,0,0,0,0,0
LOC105379361,1,0,0,0,0,0
LOC105379362,8,5,12,10,3,10
LOC105379364,3,0,0,3,0,1
LOC105379366,0,0,0,0,0,0
LOC105379368,0,0,0,0,0,0
LOC105379369,0,0,0,0,0,0
LOC105379370,0,0,0,3,0,0
LOC105379371,1,0,0,0,0,0
LOC105379375,0,0,0,0,0,0
LOC105379376,0,0,0,0,0,0
LOC105379377,0,0,0,0,0,0
LOC105379378,0,0,0,0,0,0
LOC105379379,0,0,0,0,0,0
LOC105379380,0,0,0,0,0,0
LOC105379381,0,3,0,2,1,1
LOC105379382,0,0,0,0,0,0
LOC105379384,1,2,0,1,1,1
LOC105379385,0,0,0,0,0,0
LOC105379388,0,0,0,0,0,0
LOC105379389,0,0,0,0,0,0
LOC105379390,0,0,0,0,0,0
LOC105379391,0,0,0,0,0,0
LOC105379392,0,0,0,0,0,3
LOC105379395,6,5,3,14,2,11
LOC105379396,3,1,1,4,0,3
LOC105379397,0,0,0,0,0,0
LOC105379403,0,0,0,0,0,0
LOC105379404,0,0,0,1,2,4
LOC105379412,2,1,1,2,3,0
LOC105379413,0,0,0,0,0,0
LOC105379413_1,0,0,0,0,0,0
LOC105379417,0,0,0,0,0,0
LOC105379418,0,0,0,0,0,0
LOC105379420,0,0,1,0,0,1
LOC105379426,0,0,0,0,0,0
LOC105379428,0,0,0,0,0,0
LOC105379434,0,0,0,0,0,0
LOC105379435,0,0,0,0,0,0
LOC105379435_1,0,0,0,0,0,0
LOC105379437,0,0,0,0,0,0
LOC105379439,0,0,0,0,0,0
LOC105379442,0,0,0,0,0,0
LOC105379443,0,0,0,0,0,0
